"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Male"," Cert III/IV",231
"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Male","Dip/Ad-dip",85
"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Male","Bachelor",80
"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Male","Postgrad",27
"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Female","No qualification",595
"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Female"," Cert III/IV",31
"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Female","Dip/Ad-dip",80
"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Female","Bachelor",66
"Persons Place of Usual Residence","Not attending","Farmers and Farm Managers, nfd","Over 65","Female","Postgrad",22
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Male","No qualification",114
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Male"," Cert III/IV",61
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Male","Dip/Ad-dip",20
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Male","Bachelor",54
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Male","Postgrad",6
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Female","No qualification",15
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Female"," Cert III/IV",3
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Female","Bachelor",4
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","25-34","Female","Postgrad",3
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Male","No qualification",117
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Male"," Cert III/IV",65
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Male","Dip/Ad-dip",27
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Male","Bachelor",61
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Male","Postgrad",11
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Female","No qualification",16
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Female"," Cert III/IV",4
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Female","Dip/Ad-dip",4
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Female","Bachelor",9
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","35-44","Female","Postgrad",5
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Male","No qualification",137
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Male"," Cert III/IV",77
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Male","Dip/Ad-dip",30
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Male","Bachelor",34
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Male","Postgrad",10
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Female","No qualification",32
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Female"," Cert III/IV",8
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Female","Dip/Ad-dip",9
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Female","Bachelor",7
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","45-54","Female","Postgrad",5
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Male","No qualification",115
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Male"," Cert III/IV",74
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Male","Dip/Ad-dip",18
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Male","Bachelor",26
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Male","Postgrad",12
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Female","No qualification",36
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Female"," Cert III/IV",8
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Female","Dip/Ad-dip",3
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Female","Bachelor",13
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","55-64","Female","Postgrad",3
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Male","No qualification",66
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Male"," Cert III/IV",19
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Male","Dip/Ad-dip",8
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Male","Bachelor",13
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Male","Postgrad",6
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Female","No qualification",25
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Female","Dip/Ad-dip",8
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Female","Bachelor",4
"Persons Place of Usual Residence","Not attending","Aquaculture Farmers","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Male","No qualification",1641
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Male"," Cert III/IV",1013
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Male","Dip/Ad-dip",310
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Male","Bachelor",447
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Male","Postgrad",58
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Female","No qualification",437
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Female"," Cert III/IV",118
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Female","Dip/Ad-dip",86
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Female","Bachelor",193
"Persons Place of Usual Residence","Not attending","Crop Farmers","25-34","Female","Postgrad",31
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Male","No qualification",2661
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Male"," Cert III/IV",1331
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Male","Dip/Ad-dip",544
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Male","Bachelor",616
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Male","Postgrad",69
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Female","No qualification",856
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Female"," Cert III/IV",161
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Female","Dip/Ad-dip",154
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Female","Bachelor",284
"Persons Place of Usual Residence","Not attending","Crop Farmers","35-44","Female","Postgrad",49
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Male","No qualification",4148
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Male"," Cert III/IV",1525
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Male","Dip/Ad-dip",546
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Male","Bachelor",457
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Male","Postgrad",101
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Female","No qualification",1525
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Female"," Cert III/IV",216
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Female","Dip/Ad-dip",268
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Female","Bachelor",264
"Persons Place of Usual Residence","Not attending","Crop Farmers","45-54","Female","Postgrad",52
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Male","No qualification",4303
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Male"," Cert III/IV",1249
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Male","Dip/Ad-dip",515
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Male","Bachelor",457
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Male","Postgrad",133
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Female","No qualification",1696
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Female"," Cert III/IV",158
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Female","Dip/Ad-dip",311
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Female","Bachelor",246
"Persons Place of Usual Residence","Not attending","Crop Farmers","55-64","Female","Postgrad",106
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Male","No qualification",3660
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Male"," Cert III/IV",682
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Male","Dip/Ad-dip",320
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Male","Bachelor",342
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Male","Postgrad",176
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Female","No qualification",1294
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Female"," Cert III/IV",57
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Female","Dip/Ad-dip",204
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Female","Bachelor",193
"Persons Place of Usual Residence","Not attending","Crop Farmers","Over 65","Female","Postgrad",56
"Persons Place of Usual Residence","Not attending","Livestock Farmers","25-34","Male","No qualification",1602
"Persons Place of Usual Residence","Not attending","Livestock Farmers","25-34","Male"," Cert III/IV",1296
